,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
24,137.3690396308899,5.377243332424072,9.311866855621338,0.05757146886710156,1400,5,1,sqrt,80,False,"{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 80, 'bootstrap': False}",0.8266252287363517,0.8324020611091846,0.856545314632486,0.8461334717026617,0.8615425463326031,0.8446497245026574,0.01344590425295429,8
25,44.73595962524414,0.20302607052233923,2.9528008460998536,0.0014846523564463012,400,2,1,sqrt,,False,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",0.8347464614059398,0.8426942409467618,0.8629543158195346,0.8547994750939168,0.8675369835802321,0.8525462953692771,0.012263943142963052,3
26,223.1600450515747,27.35728244602098,9.41958041191101,0.04881278166491768,1400,2,1,auto,40,False,"{'n_estimators': 1400, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 40, 'bootstrap': False}",0.8357624139269344,0.8433408128506382,0.8633818624804902,0.8541908858406404,0.8683946354439928,0.8530141221085392,0.01213778687360821,1
27,64.25448050498963,0.2221013298326528,6.591953468322754,0.08178577176944515,1000,5,2,sqrt,20,True,"{'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.7789930732188008,0.7736256639374507,0.8095950311375204,0.7987391005266766,0.8143047728707252,0.7950515283382347,0.016203337517248305,79
28,178.41754193305968,0.3825246644558154,13.05461540222168,0.13526711060504049,2000,10,4,auto,100,False,"{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 100, 'bootstrap': False}",0.7995540454492187,0.7954690312087576,0.8302749686030712,0.8193432279332615,0.832681442293649,0.8154645430975916,0.015386870693876654,59
29,77.25021510124206,0.22679542613956646,7.979174947738647,0.23191445650309564,1200,2,2,sqrt,20,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",0.7794938229152081,0.7756120012403696,0.8104721080773117,0.8011558099730148,0.8159836174104448,0.7965434719232698,0.016260484741892244,73
30,99.59426856040955,0.27534660727347093,7.812484455108643,0.05010778368336049,1200,10,4,sqrt,20,False,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",0.7793073487884499,0.7758653459756101,0.8127306215410077,0.8020874829207171,0.8164996042033874,0.7972980806858343,0.016809692131455937,71
31,104.25134053230286,17.242638671429944,5.485269546508789,0.040178459288774955,800,2,2,sqrt,50,False,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': False}",0.8226646693290774,0.8273644070232031,0.8528910707558635,0.8429445207257277,0.8567415775871734,0.8405212490842089,0.01351993878647997,10
32,85.93257174491882,8.085687030245303,5.522826623916626,0.048837340511924114,800,5,1,sqrt,100,False,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 100, 'bootstrap': False}",0.8284955750575882,0.8347254377499187,0.8564804351818346,0.8456248225510484,0.8614766131366468,0.8453605767354073,0.012497857175045982,4
33,52.21832046508789,0.21685000466921306,5.342277336120605,0.04029333963495157,800,10,4,sqrt,50,True,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}",0.772715021588703,0.7716393394531827,0.806507077032807,0.7962364245851817,0.8111067719575779,0.7916409269234904,0.016608994760647946,83
