wlbWellboreName,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbPurpose,wlbStatus,wlbContent,wlbWellType,wlbSubSea,wlbEntryDate,wlbCompletionDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbBottomHoleTemperature,wlbSiteSurvey,wlbSeismicLocation,wlbMaxInclation,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbKickOffPoint,wlbAgeAtTd,wlbFormationAtTd,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbDrillingFacilityFixedOrMoveable,wlbLicensingActivity,wlbMultilateral,wlbPurposePlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbReentryExplorationActivity,wlbPlotSymbol,wlbFormationWithHc1,wlbAgeWithHc1,wlbFormationWithHc2,wlbAgeWithHc2,wlbFormationWithHc3,wlbAgeWithHc3,wlbDrillingDays,wlbReentry,wlbLicenceTargetName,wlbPluggedAbandonDate,wlbPluggedDate,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbPressReleaseUrl,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbWdssQcDate,wlbReleasedDate,wlbDateReclass,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,fclNpdidFacilityDrilling,wlbNpdidWellboreReclass,prlNpdidProductionLicence,wlbNpdidSiteSurvey,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD
2_7-27 S,2_7_2027,Phillips Petroleum Company Norway,18,APPRAISAL,RE-CLASS TO DEV,OIL,EXPLORATION, NO,09.11.1991,17.06.1992,EMBLA,707-L,2_7-20 Embla,NO,168,,LINJE PC-297 KRYSSN.PKT. TRASE 1143,41.8,29,4452,4801,71,,DEVONIAN            ,NO GROUP DEFINED    ,NORTH SEA,WEST DELTA,SEMISUB STEEL,MOVEABLE,1-A,NO,APPRAISAL,1991,1992,2_7-D-27   ,,5,NO GROUP DEFINED,DEVONIAN,,,                    ,                    ,222,NO,,,,ED50  ,56,19,59.81,N,3,14,53.77,E,56.333281,3.248269,6243340.01,515351.24,31,2,7, ,27,S,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1878,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1878,initial             ,                                        ,05.12.2012,17.06.1994,02.03.1993,1878,44132,43534,287821,2096,20900,,02.09.2020,10.03.2020,29.09.2020
2_7_2028,2_7_2028,Phillips Petroleum Company Norway,18,APPRAISAL,P&A,SHOWS,EXPLORATION, NO,08.03.1992,07.08.1992,ELDFISK,717-L,2_7-1 Eldfisk,NO,155,,EMBLA 3D INLINJE 106 OG X-LINJE 1320,12,41.2,3887.5,3893,71,,LATE PERMIAN        ,ZECHSTEIN GP        ,NORTH SEA,MÆRSK GUARDIAN,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,APPRAISAL,1992,1992,,,12,,,,,                    ,                    ,153,NO,,,,ED50  ,56,22,52.16,N,3,14,19.29,E,56.381156,3.238692,6248666.78,514740.54,31,2,7, ,28,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1906,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1906,initial             ,                                        ,03.10.2013,07.08.1994,,1906,44114,43527,292114,0,20900,,06.03.2020,10.03.2020,29.09.2020
2_7_2029,2_7_2029,BP Norway Limited U.A.,145,WILDCAT,P&A,OIL,EXPLORATION, NO,18.09.1993,06.01.1994,,765-L,2_7_2029,YES,170,,BPN 10-500 X LINE 1170,7.6,42.2,4893,4900,72,,EARLY PERMIAN       ,ROTLIEGEND GP       ,NORTH SEA,MÆRSK GUARDIAN,JACK-UP 3 LEGS,MOVEABLE,12,NO,WILDCAT,1993,1994,,,5,ELDFISK FM,LATE JURASSIC,,,                    ,                    ,111,NO,,,,ED50  ,56,18,43.62,N,3,4,55.28,E,56.312117,3.082022,6240959.65,505074.49,31,2,7, ,29,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2124,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=2124,initial             ,                                        ,24.09.2003,06.01.1996,,2124,44144,,292114,0,21972,,06.03.2020,10.03.2020,29.09.2020
2_7_1930,2_7_1930,Phillips Petroleum Company Norway,18,WILDCAT,P&A,OIL SHOWS,EXPLORATION, NO,27.02.1995,10.04.1995,,803-L,,NO,121,,EGDAR-ROW 341 COLONNE 1554,3.6,43,3477,3478,71,,LATE CRETACEOUS     ,HOD FM              ,NORTH SEA,MÆRSK GUARDIAN,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,WILDCAT,1995,1995,,,12,,,,,                    ,                    ,43,NO,,,,ED50  ,56,26,22.49,N,3,16,25.5,E,56.439581,3.27375,6255178.06,516879.7,31,2,7, ,30,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2394,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=2394,initial             ,                                        ,26.10.2009,10.04.1997,,2394,,,292114,0,20900,,06.03.2020,10.03.2020,29.09.2020
2_7_1931,2_7_1931,Phillips Petroleum Company Norway,18,WILDCAT,P&A,OIL,EXPLORATION, NO,13.01.1999,09.06.1999,,943-L,2_7_1931,YES,176,,BPN 9102-163 2& SP 982,6.9,47.5,4965.6,4968.2,72.8,,EARLY PERMIAN       ,ROTLIEGEND GP       ,NORTH SEA,MÆRSK GALLANT,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,WILDCAT,1999,1999,,,5,TUXEN FM,EARLY CRETACEOUS,ULA FM,LATE JURASSIC,ROTLIEGEND GP       ,EARLY PERMIAN       ,148,NO,,,,ED50  ,56,20,12.4,N,3,5,15.4,E,56.336778,3.087611,6243705.05,505416.77,31,2,7, ,31,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3573,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=3573,initial             ,                                        ,29.05.2002,09.06.2001,,3573,105311,,296002,0,20900,,06.03.2020,10.03.2020,29.09.2020
2_8_2001,2_8_2001,Amoco Norway Oil Company,6,WILDCAT,P&A,OIL SHOWS,EXPLORATION, NO,28.11.1967,02.07.1968,,7-L,,NO,57,,LINE 70 - 17.,7.75,17,2594,2595,69,,EOCENE              ,HORDALAND GP        ,NORTH SEA,DRILLSHIP,VESSEL,MOVEABLE,1-A,NO,WILDCAT,1967,1968,,,12,,,,,                    ,                    ,218,NO,,,,ED50  ,56,17,47.2,N,3,26,59.7,E,56.296444,3.449917,6239303.15,527846.41,31,2,8, ,1,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=124,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=124,initial             ,                                        ,18.01.2007,02.07.1970,,124,,,288199,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2002,2_8_2002,Amoco Norway Oil Company,6,WILDCAT,P&A,SHOWS,EXPLORATION, NO,28.06.1970,30.07.1970,,16-L,,NO,89,,LINE 72-01  SP.105.,3.5,26,3246,3246,69,,EARLY CRETACEOUS    ,RØDBY FM            ,NORTH SEA,ORION,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,WILDCAT,1970,1970,,,12,,,,,                    ,                    ,33,NO,,,,ED50  ,56,29,52.85,N,3,28,33.6,E,56.498014,3.476,6261750.2,529305.51,31,2,8, ,2,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=155,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=155,initial             ,                                        ,01.10.2004,30.07.1972,,155,,,288604,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2003,2_8_2003,Amoco Norway Oil Company,6,WILDCAT,P&A,OIL_GAS SHOWS,EXPLORATION, NO,16.06.1972,03.09.1972,,72-L,,NO,132,, ,1.5,34,,4115,69,,LATE JURASSIC       ,HAUGESUND FM        ,NORTH SEA,ZAPATA EXPLORER,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,WILDCAT,1972,1972,,,12,,,,,                    ,                    ,80,NO,,,,ED50  ,56,18,31,N,3,26,54.1,E,56.308611,3.448361,6240656.75,527741.32,31,2,8, ,3,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=117,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=117,initial             ,                                        ,26.10.2009,03.09.1974,,117,,,288901,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2004,2_8_2004,Amoco Norway Oil Company,6,APPRAISAL,P&A,OIL,EXPLORATION, NO,28.04.1973,07.06.1973,VALHALL,83-L,2_8-6 Valhall,NO,86,,LINE 66-53 SP.8599-SP.8313,0,34,,2852,70,,EARLY CRETACEOUS    ,RØDBY FM            ,NORTH SEA,ZAPATA EXPLORER,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,APPRAISAL,1973,1973,,,5,HOD FM,LATE CRETACEOUS,,,                    ,                    ,41,NO,,,,ED50  ,56,17,53.8,N,3,20,38.06,E,56.298278,3.343906,6239469.4,521284.15,31,2,8, ,4,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=273,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=273,initial             ,                                        ,10.10.2012,07.06.1975,,273,44162,43548,288901,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2005,2_8_2005,Amoco Norway Oil Company,6,WILDCAT,P&A,OIL SHOWS,EXPLORATION, NO,11.04.1974,23.05.1974,,107-L,,NO,43,,LINE 72-04  SP.1-130,0,34,3304,3304,69,,EARLY CRETACEOUS    ,RØDBY FM            ,NORTH SEA,ZAPATA EXPLORER,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,WILDCAT,1974,1974,,,12,,,,,                    ,                    ,43,NO,,,,ED50  ,56,29,58.7,N,3,27,19.7,E,56.499639,3.455472,6261922.51,528040.5,31,2,8, ,5,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=275,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=275,initial             ,                                        ,24.09.2004,23.05.1976,,275,,,288901,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2006,2_8_2006,Amoco Norway Oil Company,6,WILDCAT,P&A,OIL,EXPLORATION, NO,07.04.1975,30.06.1975,VALHALL,124-L,2_8-6 Valhall,YES,83,,LINE 73-23  SP.102,0,27,,2669,68,,EARLY CRETACEOUS    ,SOLA FM             ,NORTH SEA,WAAGE DRILL I,SEMISUB STEEL,MOVEABLE,1-A,NO,WILDCAT,1975,1975,,,5,TOR FM,LATE CRETACEOUS,HOD FM,LATE CRETACEOUS,                    ,                    ,85,NO,,,,ED50  ,56,15,42.91,N,3,23,40.81,E,56.261919,3.394669,6235439.35,524449.07,31,2,8, ,6,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=276,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=276,initial             ,                                        ,16.10.2012,30.06.1977,,276,44162,43548,289171,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2007,2_8_2007,Amoco Norway Oil Company,6,WILDCAT,P&A,OIL SHOWS,EXPLORATION, NO,23.07.1975,24.08.1975,,134-L,,NO,113,,LINE 72-18   SP.24,0,33,2868,2868,68,,LATE PERMIAN        ,ZECHSTEIN GP        ,NORTH SEA,ZAPATA EXPLORER,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,WILDCAT,1975,1975,,,12,,,,,                    ,                    ,33,NO,,,,ED50  ,56,26,49.8,N,3,36,50.6,E,56.447167,3.614056,6256157.92,537855.51,31,2,8, ,7,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=277,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=277,initial             ,                                        ,24.09.2004,24.08.1977,,277,,,288901,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2008,2_8_2008,Amoco Norway Oil Company,6,APPRAISAL,P&A,OIL,EXPLORATION, NO,10.11.1975,15.03.1976,VALHALL,143-L,2_8-6 Valhall,NO,77,,LINE 75-19   SP.650,0,25,,2667,70,,EARLY CRETACEOUS    ,RØDBY FM            ,NORTH SEA,DEEPSEA SAGA,SEMISUB STEEL,MOVEABLE,1-A,NO,APPRAISAL,1975,1976,,,5,TOR FM,LATE CRETACEOUS,HOD FM,LATE CRETACEOUS,                    ,                    ,127,NO,,,,ED50  ,56,16,49.81,N,3,24,12.71,E,56.280503,3.403531,6237510.96,524985.88,31,2,8, ,8,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=278,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=278,initial             ,                                        ,16.10.2012,15.03.1978,,278,44162,43548,289090,0,20804,,06.03.2020,10.03.2020,29.09.2020
2_8_2009,2_8_2009,Amoco Norway Oil Company,6,APPRAISAL,P&A,OIL,EXPLORATION, NO,09.04.1976,27.06.1976,VALHALL,155-L,2_8-6 Valhall,NO,86,, ,0,33,,2703,69,,EARLY CRETACEOUS    ,RØDBY FM            ,NORTH SEA,SEDCO 135 G,SEMISUB STEEL,MOVEABLE,1-A,NO,APPRAISAL,1976,1976,,,5,TOR FM,LATE CRETACEOUS,HOD FM,LATE CRETACEOUS,                    ,                    ,80,NO,,,,ED50  ,56,17,49.3,N,3,23,4,E,56.297028,3.384444,6239343.54,523793.84,31,2,8, ,9,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=279,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=279,initial             ,                                        ,16.10.2012,27.06.1978,,279,44162,43548,288766,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2010,2_8_2010,Amoco Norway Oil Company,6,APPRAISAL,P&A,OIL,EXPLORATION, NO,30.06.1976,29.08.1976,VALHALL,157-L,2_8-6 Valhall,NO,69,,ANO72-06.SP140,0,33,2682,2683,69,,EARLY CRETACEOUS    ,RØDBY FM            ,NORTH SEA,SEDCO 135 G,SEMISUB STEEL,MOVEABLE,1-A,NO,APPRAISAL,1976,1976,,,5,TOR FM,LATE CRETACEOUS,HOD FM,LATE CRETACEOUS,                    ,                    ,61,NO,,,,ED50  ,56,15,53.32,N,3,24,58.81,E,56.264811,3.416336,6235769.11,525789.33,31,2,8, ,10,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=280,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=280,initial             ,                                        ,16.10.2012,29.08.1978,,280,44162,43548,288766,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2011,2_8_2011,Amoco Norway Oil Company,6,APPRAISAL,P&A,OIL,EXPLORATION, NO,10.08.1976,11.10.1976,VALHALL,164-L,2_8-6 Valhall,NO,74,, ,0,25,,2655,70,,EARLY CRETACEOUS    ,RØDBY FM            ,NORTH SEA,ROSS RIG (1),SEMISUB STEEL,MOVEABLE,1-A,NO,APPRAISAL,1976,1976,,,5,TOR FM,LATE CRETACEOUS,HOD FM,LATE CRETACEOUS,                    ,                    ,63,NO,,,,ED50  ,56,16,56.3,N,3,22,15.61,E,56.282306,3.371003,6237700.3,522970.75,31,2,8, ,11,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1224,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1224,initial             ,                                        ,16.10.2012,11.10.1978,,1224,44162,43548,446033,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8-12 S,2_8_2012,Amoco Norway Oil Company,6,WILDCAT,P&A,SHOWS,EXPLORATION, NO,07.11.1988,27.04.1989,,595-L,,NO,179,,ANO 8701-38 & SP 143,0,25,5143,5300,68.7,,TRIASSIC            ,SKAGERRAK FM        ,NORTH SEA,DYVI STENA,SEMISUB STEEL,MOVEABLE,1-A,NO,WILDCAT,1988,1989,,,12,,,,,                    ,                    ,172,NO,,,,ED50  ,56,23,48.8,N,3,26,15.4,E,56.396889,3.437611,6250478.4,527013.72,31,2,8, ,12,S,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1351,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1351,initial             ,                                        ,02.03.2004,27.04.1991,,1351,,,290980,0,20804,,03.10.2019,11.03.2020,29.09.2020
2_8_2013,2_8_2013,Amoco Norway Oil Company,6,WILDCAT,P&A,SHOWS,EXPLORATION, NO,29.04.1989,22.06.1989,,607-L,,NO,96,,ANO 8701 - 36   SP 310,5.4,25,1939,1940,68.7,,LATE PERMIAN        ,ZECHSTEIN GP        ,NORTH SEA,DYVI STENA,SEMISUB STEEL,MOVEABLE,1-A,NO,WILDCAT,1989,1989,,,12,,,,,                    ,                    ,55,NO,,,,ED50  ,56,23,21.65,N,3,23,57.58,E,56.389347,3.399328,6249624.57,524655.38,31,2,8, ,13,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1383,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1383,initial             ,                                        ,27.02.2004,22.06.1991,,1383,,,290980,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2014,2_8_2014,Amoco Norway Oil Company,6,WILDCAT,P&A,OIL SHOWS,EXPLORATION, NO,14.08.1990,22.01.1991,,647-L,,NO,152,,ANO83- 14 & SP. 270,0,22,,4392,67,,LATE JURASSIC       ,FARSUND FM          ,NORTH SEA,WEST VANGUARD,SEMISUB STEEL,MOVEABLE,1-A,NO,WILDCAT,1990,1991,,,12,,,,,                    ,                    ,162,NO,,,,ED50  ,56,15,48.93,N,3,21,23.11,E,56.263592,3.356419,6235612.57,522078.6,31,2,8, ,14,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=1552,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=1552,initial             ,                                        ,16.10.2012,22.01.1993,,1552,,,287902,0,20804,,03.10.2019,10.03.2020,29.09.2020
2_8_2015,2_8_2015,Amoco Norway Oil Company,6,WILDCAT,P&A,DRY,EXPLORATION, NO,27.11.1995,09.01.1996,,834-L,,NO,121,,GA3D-INLINE 200 & X-LINE 2300,5.7,25,3748,3750,69,,LATE CRETACEOUS     ,HOD FM              ,NORTH SEA,VILDKAT EXPLORER,SEMISUB STEEL,MOVEABLE,1-A,NO,WILDCAT,1995,1996,,,1,,,,,                    ,                    ,43,NO,,,,ED50  ,56,25,5.14,N,3,28,58.96,E,56.418094,3.483044,6252857.51,529801.71,31,2,8, ,15,,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=2636,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=2636,initial             ,                                        ,31.10.2003,09.01.1998,,2636,,,297028,0,20804,,06.03.2020,10.03.2020,29.09.2020
2_8-16 S,2_8_2016,Amoco Norway Oil Company,6,WILDCAT,JUNKED,NOT APPLICABLE,EXPLORATION, NO,08.02.1997,14.03.1997,,874-L,,NO,0,, ,81.4,43.5,2101,3139,69.2,376,EOCENE              ,HORDALAND GP        ,NORTH SEA,VALHALL,JACKET 8 LEGS,FIXED,1-A,NO,WILDCAT,1997,1997,,,80,,,,,                    ,                    ,35,NO,,,,ED50  ,56,16,40.75,N,3,23,43.61,E,56.277986,3.395447,6237227.94,524486.99,31,2,8, ,16,S,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3008,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=3008,initial             ,                                        ,18.01.2007,14.03.1999,,3008,,,271749,0,20804,,03.10.2019,03.10.2019,29.09.2020
2_8-17 A,2_8_2017,Amoco Norway Oil Company,6,WILDCAT,P&A,DRY,EXPLORATION, NO,18.01.1998,21.02.1998,,924-L,,NO,121,,CA 3D  INLINE 174 & X-LINE 1622,51.2,41.3,2852.9,3145,68.7,1690,LATE PERMIAN        ,ZECHSTEIN GP        ,NORTH SEA,TRANSOCEAN NORDIC,JACK-UP 3 LEGS,MOVEABLE,1-A,NO,WILDCAT,1998,1998,,,1,,,,,                    ,                    ,25,NO,,,,ED50  ,56,27,21.19,N,3,36,5.18,E,56.455886,3.601439,6257121.59,537069.24,31,2,8, ,17,A,, ,https:__factpages.npd.no_factpages_default.aspx?nav1=wellbore&nav2=PageView|Exploration|All&nav3=3328,https:__factmaps.npd.no_factmaps_3_0_?run=WellboreExpByNPDID&scale=100000&NPDID=3328,sidetrack           ,2_8-17 S                                ,24.09.2003,21.02.2000,,3328,,,296191,0,20804,,03.10.2019,10.03.2020,29.09.2020
